group,label,family,section,lag,observed,null_mean,null_q025,null_q975,z_score
voynich_section,voynich_111r,voynich,111r,60,0.00458309393255274,-0.00011255824136030546,-0.009081502340739206,0.007688683994664533,1.059498209312253
control,liturgy_sample,liturgical_repetition,global,1,-0.0437879804389526,-0.0010297241641837637,-0.011291282948860108,0.006938571740703947,-9.018213292184132
control,liturgy_sample,liturgical_repetition,global,2,-0.0268690755596164,-0.00042087259978551686,-0.00704877957652969,0.007750374757508366,-6.818710132858659
control,liturgy_sample,liturgical_repetition,global,3,-0.012320290212461359,-0.0006787358904946482,-0.007826502213518709,0.007769585547517527,-2.9106446084572455
control,liturgy_sample,liturgical_repetition,global,4,-0.011248739775223213,3.100639082651666e-05,-0.007546994666814945,0.006466754672159125,-2.7722323542874143
control,liturgy_sample,liturgical_repetition,global,5,0.00542771494682702,-0.0010150250690417798,-0.009912142233813023,0.007543557316570498,1.3679948853084465
control,liturgy_sample,liturgical_repetition,global,6,-0.003548382471481454,0.00018706726396829952,-0.010162139085238067,0.007827278904179946,-0.940128353635374
control,liturgy_sample,liturgical_repetition,global,7,0.003612606060240081,-0.0007271663663277814,-0.006442964196441588,0.007317289839017541,1.2567669184253343
control,liturgy_sample,liturgical_repetition,global,8,-0.004045272010192058,-0.000551359887375739,-0.008545007319879727,0.0068070307955252485,-0.8391681793635635
control,liturgy_sample,liturgical_repetition,global,9,-0.004293914114550823,-0.00025367053499030954,-0.008530080384076877,0.006031741167418989,-1.0119950833521907
control,liturgy_sample,liturgical_repetition,global,10,0.001813244288450394,-0.0008880268979902695,-0.008250315033583477,0.006050532424043631,0.689412757102042
control,liturgy_sample,liturgical_repetition,global,11,-0.006380997489526932,0.0005223137687512289,-0.0074406001385335305,0.007923638272062494,-1.7196567368478595
control,liturgy_sample,liturgical_repetition,global,12,0.003703407133249334,4.414022491527336e-06,-0.008750222967439582,0.00847288249096001,0.733681603815753
control,liturgy_sample,liturgical_repetition,global,13,0.0018663086574953885,-0.0004289471071481121,-0.01059062216678236,0.007167130284847625,0.5609304450380167
control,liturgy_sample,liturgical_repetition,global,14,-0.0023577660104514148,-0.0009367691917875626,-0.008455326986061149,0.006921131126346056,-0.30594674842998565
control,liturgy_sample,liturgical_repetition,global,15,-0.003667082828845293,-0.00029397224809746546,-0.010826987363451501,0.0077357280966386804,-0.7470471673185572
