label,family,lag,observed,null_mean,null_q025,null_q975,z_score
alchemical_sample,alchemical_notation,32,-0.005543598951588159,-0.0004709520785622643,-0.009018014618044287,0.007406495805202723,-1.1767476663315048
alchemical_sample,alchemical_notation,33,0.0077452051767940705,-0.0004104030380558574,-0.009316406197613529,0.009009028241564992,1.817752572888954
alchemical_sample,alchemical_notation,34,0.0004987936314268526,-0.0003000369627577265,-0.008666819516487179,0.006819906147229632,0.19582687556442793
alchemical_sample,alchemical_notation,35,0.006842488686410339,-0.0002623168779273175,-0.008649133191553617,0.008423266429059717,1.6423320737193476
alchemical_sample,alchemical_notation,36,-0.006417646938520795,-0.000469670973941418,-0.00894769121429563,0.007181341043768913,-1.4205625551844268
alchemical_sample,alchemical_notation,37,0.0015096517069530524,-0.00010376176979481836,-0.007981015803328523,0.008469474547826192,0.3681809671722523
alchemical_sample,alchemical_notation,38,-0.0003681589522278733,-0.0005240133826076197,-0.008279551357291172,0.007543233452835418,0.03723297276467816
alchemical_sample,alchemical_notation,39,0.009781964664843712,-0.0003573199188853226,-0.007628608301284812,0.008199185304286552,2.373704500540981
alchemical_sample,alchemical_notation,40,0.0031557425717297777,-0.00024672734593964344,-0.0082438774409365,0.007588928132211084,0.8315168035925513
alchemical_sample,alchemical_notation,41,-0.0012573824178638005,-0.00044015086892494517,-0.009493049190115947,0.008245310011657875,-0.18504034291495358
alchemical_sample,alchemical_notation,42,-0.0021878794765255727,-0.00015603537006169622,-0.008525015091227724,0.0089021078492032,-0.46176796474708115
alchemical_sample,alchemical_notation,43,0.0051219210894981465,-0.0005658760578869629,-0.008824196184669841,0.006706707143380855,1.3986979920808775
alchemical_sample,alchemical_notation,44,0.0003881641416131898,-0.0006367248881902435,-0.009757682402457835,0.008314606754168674,0.22893780141179693
alchemical_sample,alchemical_notation,45,0.0013602532089848768,-0.00044279151033006195,-0.007837336388224127,0.007703418448439345,0.4499877519185629
alchemical_sample,alchemical_notation,46,0.0001121469013993237,0.00012245781510490287,-0.0075020662965702214,0.00867813674911505,-0.0024401977923113323
alchemical_sample,alchemical_notation,47,-0.0005020324663624204,-0.00039889060663535463,-0.008753381244528083,0.008066675880194246,-0.023201272691342294
alchemical_sample,alchemical_notation,48,0.004280223607547096,-8.326845594497168e-05,-0.009370570043246568,0.008407207734531227,0.9682729357875879
alchemical_sample,alchemical_notation,49,0.012558689434440995,-0.0004692559450445603,-0.007765222918686997,0.007477711346159016,3.077516818847169
alchemical_sample,alchemical_notation,50,0.00654762442640916,-0.0006220070856620003,-0.008700151939537472,0.00654762442640916,1.7967411289288644
alchemical_sample,alchemical_notation,51,-0.00042054961562841553,-0.0004030726534422104,-0.008682386285472708,0.007841287054215884,-0.003878342211745925
alchemical_sample,alchemical_notation,52,0.004367812786045366,5.3604267291387805e-05,-0.007711017474603066,0.007864316282548842,1.0402894198518093
alchemical_sample,alchemical_notation,53,-0.0041953107503402,-0.0005649450905627831,-0.008964786108050841,0.007251430108165355,-0.8309623225290106
alchemical_sample,alchemical_notation,54,-0.0009954337291789433,-0.00024241210068021922,-0.009265153830960098,0.008546551003645472,-0.1694923023683911
alchemical_sample,alchemical_notation,55,-0.0003388593634289644,0.0001885030291895422,-0.007656708552102209,0.00825165924936136,-0.12987427615632163
alchemical_sample,alchemical_notation,56,-0.0019097473946454169,-0.0006072330725575835,-0.008593388387643508,0.007001773929352029,-0.315386843697418
alchemical_sample,alchemical_notation,57,-0.011440884319864557,-0.0005661628935672029,-0.008575554806970573,0.00829805232451622,-2.5326360635174154
alchemical_sample,alchemical_notation,58,0.0003594875849002449,-0.00022570349790230703,-0.008876181204908698,0.008002799686811057,0.13597963433477492
alchemical_sample,alchemical_notation,59,0.006433067754656935,-0.00019643208605667483,-0.008539853557862978,0.007707358930190547,1.5179725454419803
alchemical_sample,alchemical_notation,60,-0.006609939978601195,-0.0005160903928778073,-0.009159334497402978,0.0070930555599584,-1.4746840838213797
glossolalia_sample,glossolalia_control,1,-0.046215712769997384,-0.0002926216597059906,-0.009697822692535205,0.00837668855792588,-9.767404504521936
glossolalia_sample,glossolalia_control,2,-0.02000882842155228,-0.0005651014842829158,-0.009307721410482195,0.008404455711289033,-4.256375572768698
glossolalia_sample,glossolalia_control,3,-0.01223959126074213,-0.0002130131876524414,-0.009286472028553143,0.008432243364580858,-2.5897608028658134
glossolalia_sample,glossolalia_control,4,-0.007049549641172152,-6.0997203949122394e-05,-0.009265206952841297,0.009198603977734768,-1.4411525995260954
glossolalia_sample,glossolalia_control,5,0.005901991824441094,-0.0004278936576424022,-0.010352164067690427,0.008487880261825648,1.3113488005158125
glossolalia_sample,glossolalia_control,6,-0.00035345004958674264,-0.0006490893696163142,-0.009961727950547582,0.007776631251226254,0.06254314401932298
glossolalia_sample,glossolalia_control,7,-0.0003288589786046153,-0.00026231554052698986,-0.008831631621857856,0.008913285198844545,-0.014053164729737696
glossolalia_sample,glossolalia_control,8,-0.0006740722041676112,0.00018391596151284397,-0.009549811849138029,0.010790424837252482,-0.17223445158089107
glossolalia_sample,glossolalia_control,9,-0.001389500163896773,-0.00047847537662339264,-0.009528604862379962,0.008229441752492406,-0.19743483548440602
glossolalia_sample,glossolalia_control,10,-0.0013652652279632638,-0.0002642289585332318,-0.009137285953351885,0.00825723662251783,-0.23940187546009614
glossolalia_sample,glossolalia_control,11,0.0031017866164751856,6.402282528672557e-05,-0.008375444038837672,0.010136218308441108,0.6242660923000265
glossolalia_sample,glossolalia_control,12,-0.005761185945127513,-0.0004926674266090056,-0.00909451927846086,0.008312888128946538,-1.144276028165953
glossolalia_sample,glossolalia_control,13,0.003153638475439771,-0.0002948609687988434,-0.009814127363759924,0.007229222024902532,0.7301534484016662
glossolalia_sample,glossolalia_control,14,0.00021443385554788252,-0.00036747867225049563,-0.008310399354237143,0.009109911987497485,0.1250513139276636
glossolalia_sample,glossolalia_control,15,0.00023930843134016555,-0.000594951857870078,-0.00977181503918266,0.008396520148062456,0.17369884023543705
glossolalia_sample,glossolalia_control,16,-0.005670516640808358,-0.0008346486882861127,-0.010863394979087303,0.009166278611417153,-0.9575672624522114
glossolalia_sample,glossolalia_control,17,-0.0019372321211736931,-0.0001765642176486534,-0.009729439913381481,0.00956555081018065,-0.3750136222068861
glossolalia_sample,glossolalia_control,18,0.0066243621865230695,-0.00033833269098251,-0.008965838258911243,0.01070750992223203,1.3682914527418417
glossolalia_sample,glossolalia_control,19,-0.0030030063024324566,-0.0003646847279801874,-0.010429668017991327,0.009622318614017591,-0.5291130107975698
glossolalia_sample,glossolalia_control,20,-0.0014933966104733881,6.771037318186959e-05,-0.008922817115673984,0.01002220517258752,-0.33035698461966384
glossolalia_sample,glossolalia_control,21,0.0033618166561359547,-0.0003115389737414224,-0.008901282563485026,0.009307561732315811,0.755163135512501
glossolalia_sample,glossolalia_control,22,0.0004139482969212349,-0.0005117022606996023,-0.009251479212372467,0.008220639746735356,0.194907581402222
glossolalia_sample,glossolalia_control,23,-0.0029079980603293615,-0.0005186339844647419,-0.009601936327343151,0.009364222095862518,-0.4929212756091591
glossolalia_sample,glossolalia_control,24,0.003440202943761378,-0.00044744586576244495,-0.010324678008619588,0.00939258389614231,0.8228711519211688
glossolalia_sample,glossolalia_control,25,0.0038385328656072998,-0.0006339271269494653,-0.008070659542282553,0.00904880454405911,0.9901753295277487
glossolalia_sample,glossolalia_control,26,-0.000975052082299685,-0.00040729333323044484,-0.009165670101659334,0.00870476921330715,-0.11852972527871432
glossolalia_sample,glossolalia_control,27,-0.0020678277824956043,-0.00014324677690902686,-0.009144177875605473,0.009477796053631027,-0.38278296938867706
glossolalia_sample,glossolalia_control,28,0.0013095211255795547,-0.0006372001858958634,-0.010240404358772166,0.009506242437054946,0.40294997140265904
glossolalia_sample,glossolalia_control,29,0.005062104732803496,-0.0005202657480015867,-0.009473862468091052,0.009534710025386403,1.2008316153460008
glossolalia_sample,glossolalia_control,30,0.000987509058601052,-0.00027274448353170025,-0.009079605035358693,0.008444630609682327,0.2709034601889256
glossolalia_sample,glossolalia_control,31,-0.005701092281900688,-0.00020500873098686372,-0.009431043792531062,0.008472723458494674,-1.1528152733157733
glossolalia_sample,glossolalia_control,32,-0.008290207503999815,-0.0003265881010147551,-0.010155879145790872,0.009620240257194212,-1.627112375716167
glossolalia_sample,glossolalia_control,33,0.006289330416699046,-0.0003194788404864889,-0.009388161184644757,0.009275519293145462,1.3674073748635212
glossolalia_sample,glossolalia_control,34,-0.007873043882228169,-0.0005112066902938996,-0.010113521850861472,0.010050779866838278,-1.453592139699551
glossolalia_sample,glossolalia_control,35,0.007838199768565257,-0.00028936840476310294,-0.008971662017015623,0.009332409705061329,1.7410506893774518
glossolalia_sample,glossolalia_control,36,0.01122934718890338,-0.0002336572954015649,-0.009697409163861956,0.008239810567079744,2.4709020533011508
glossolalia_sample,glossolalia_control,37,-0.002947063411378806,-0.00019753070109844876,-0.010049867149696565,0.009389385186752003,-0.5740238584696226
glossolalia_sample,glossolalia_control,38,-0.0021752140345482757,-0.00046990363813841085,-0.009280674019589437,0.009043933310253494,-0.3687823614705276
glossolalia_sample,glossolalia_control,39,0.0015901047394965007,-0.00044880285496665606,-0.010007351302403995,0.009072334443948421,0.4381017813731293
glossolalia_sample,glossolalia_control,40,-0.002501039571208688,9.065204555777175e-05,-0.009237566517316463,0.009100756835976914,-0.5694159385062663
glossolalia_sample,glossolalia_control,41,0.00014380178314737924,-0.0007612899427979765,-0.00959038017117686,0.00912920051021586,0.18859171188772986
glossolalia_sample,glossolalia_control,42,0.00016890144563404264,6.215987260031596e-05,-0.008819862599309794,0.00953219732578385,0.021376178836355553
glossolalia_sample,glossolalia_control,43,-0.0005553244073064345,-0.0003867219344701826,-0.009547456291907425,0.008436807477294528,-0.036828905023472525
glossolalia_sample,glossolalia_control,44,0.007715409090687908,-0.00018001819566892014,-0.009151157625953775,0.009589472059203644,1.6936348805073687
glossolalia_sample,glossolalia_control,45,0.002119079021751624,-0.0004212284398156885,-0.009129514904007666,0.008868235377207198,0.5189621722296528
glossolalia_sample,glossolalia_control,46,-0.003106355570867275,-0.0001271732752933993,-0.008357668399074328,0.009271738952763606,-0.6586065976610039
glossolalia_sample,glossolalia_control,47,-0.0038328974314731368,-0.00039574921383713396,-0.009461415255112932,0.009675545345262299,-0.7083504508627545
glossolalia_sample,glossolalia_control,48,-0.0038092339931755648,-0.0005772520111935901,-0.010190615374556955,0.008953528769587188,-0.6786150362012141
glossolalia_sample,glossolalia_control,49,0.001471675906585257,-0.0002585156067455819,-0.009418297807271318,0.00898200260579668,0.3677643931480907
glossolalia_sample,glossolalia_control,50,0.006380896031665209,-0.00028138796532954473,-0.008645399986366362,0.009010497834820705,1.4269931024153713
glossolalia_sample,glossolalia_control,51,0.0007714458975381505,-0.00019059844669335282,-0.009375115545528362,0.010542208768639233,0.19938121226368147
glossolalia_sample,glossolalia_control,52,0.0034284548234606305,-0.00029804893593788414,-0.008977560214133387,0.007939733018949346,0.8284100819127371
glossolalia_sample,glossolalia_control,53,0.002702731149853893,-0.0008484158979084376,-0.01008403079072527,0.009472193353689914,0.7109928486622962
glossolalia_sample,glossolalia_control,54,-0.0047955476205727085,-3.538960702870294e-05,-0.008181552135245407,0.009124693161970537,-0.9926111418981136
glossolalia_sample,glossolalia_control,55,0.001249644983655998,-0.0004458762809281348,-0.009664920315553653,0.008400567076241608,0.3548035885501025
glossolalia_sample,glossolalia_control,56,-0.011525911514069946,0.00021825264255654627,-0.007760851273106106,0.008805413787134855,-2.6641467496045372
glossolalia_sample,glossolalia_control,57,0.00469079145600243,-0.0005954608980465447,-0.009621826246445794,0.008457269798751957,1.1208262968839378
glossolalia_sample,glossolalia_control,58,-0.0035716188346862493,7.88380284199773e-06,-0.009223465104467726,0.009616022461470503,-0.7851749761643285
glossolalia_sample,glossolalia_control,59,-0.002793895246966105,-0.000415455744516057,-0.009201735427893369,0.008514058013493739,-0.5225982098230725
glossolalia_sample,glossolalia_control,60,0.0028863756436105503,-0.0006439788058615616,-0.009934137176902287,0.009673705960352622,0.6953536269469391
pseudo_script_sample,ornamental_pseudo_script,1,-0.02605984071184058,2.1771785914864345e-05,-0.001890330925523459,0.002036166949618695,-25.794699089807764
pseudo_script_sample,ornamental_pseudo_script,2,-0.013621061813603869,-2.4155138935569656e-06,-0.00164988839918577,0.0018935789314819818,-14.799665468720804
pseudo_script_sample,ornamental_pseudo_script,3,-0.017008065808860787,-3.5941019855230646e-05,-0.0017446369843243659,0.0016671882823367234,-18.289626755091433
pseudo_script_sample,ornamental_pseudo_script,4,0.006133604548130639,0.000128959621635426,-0.0017915019978636954,0.001883736234191108,6.118332949521818
pseudo_script_sample,ornamental_pseudo_script,5,0.00369251261735723,4.084437442946717e-05,-0.001862311340215403,0.0018009992869768843,3.8447762381498034
pseudo_script_sample,ornamental_pseudo_script,6,-0.0008915804170180341,3.2189486010836684e-05,-0.0018014331645338916,0.0018020625854960476,-0.982538549223391
pseudo_script_sample,ornamental_pseudo_script,7,0.0020305918195177852,-8.580204569639017e-06,-0.0018961881012282689,0.0018510134694836727,2.1131471189864115
pseudo_script_sample,ornamental_pseudo_script,8,-0.002661379173229117,8.084958559045965e-06,-0.0018113648067891036,0.0018760214588942337,-2.780824371676035
pseudo_script_sample,ornamental_pseudo_script,9,-0.0010321532349475554,-1.9516602481384136e-05,-0.0018462612479253626,0.0017813082804905844,-1.108986556935884
pseudo_script_sample,ornamental_pseudo_script,10,-0.0017255183646941868,2.8246929944625473e-05,-0.0018811585246443635,0.0019020945941449902,-1.815610000022654
pseudo_script_sample,ornamental_pseudo_script,11,0.00027490415320648165,4.206967251208869e-05,-0.0017484421502954595,0.0017235722166605572,0.2573500706292892
pseudo_script_sample,ornamental_pseudo_script,12,-5.928373015434696e-05,-5.832592162025755e-05,-0.0019030651582468555,0.0017844976979382032,-0.0009894800338413907
pseudo_script_sample,ornamental_pseudo_script,13,-0.001650618368011142,-5.779363709867966e-05,-0.0017583731181996937,0.0017855608880021911,-1.7281676234570615
pseudo_script_sample,ornamental_pseudo_script,14,-0.0010389787316560511,-8.399082427834096e-05,-0.0019848373078395626,0.0018105698902639439,-1.0297065569946566
pseudo_script_sample,ornamental_pseudo_script,15,0.00029105775434490333,-4.421720644338767e-05,-0.0018042236718832233,0.0020630671890978503,0.35902216180975605
pseudo_script_sample,ornamental_pseudo_script,16,0.0008907621052042375,3.72905922724133e-06,-0.0021025329139528204,0.0019324287718709143,0.8721762666060177
pseudo_script_sample,ornamental_pseudo_script,17,-0.001059837074765313,-8.350234853534405e-05,-0.002137436183950042,0.001861653843468855,-0.9711678698371445
pseudo_script_sample,ornamental_pseudo_script,18,0.0005216897396811832,-1.5529781859071992e-05,-0.0018131362858462424,0.001838771087414634,0.5759705766914276
pseudo_script_sample,ornamental_pseudo_script,19,0.0007622100890203182,-6.343019978314136e-05,-0.001991720248515752,0.0019116766646875838,0.8096043754458242
pseudo_script_sample,ornamental_pseudo_script,20,-0.0007693793245518582,-1.3087117070635506e-05,-0.0018470171424549847,0.0019247152202060691,-0.7952416355489172
pseudo_script_sample,ornamental_pseudo_script,21,0.0016264327684457208,-2.2073487915389955e-05,-0.0020615274782165155,0.0018060412220169686,1.6982632180718265
pseudo_script_sample,ornamental_pseudo_script,22,-8.479357972600299e-05,-5.9528354733774036e-05,-0.0018808996218266927,0.0020106634693915215,-0.026092355725289992
pseudo_script_sample,ornamental_pseudo_script,23,0.0010897173530920873,1.3239293137715103e-06,-0.0018319834599549584,0.001784220005373774,1.119976312949509
pseudo_script_sample,ornamental_pseudo_script,24,-0.00037009553555421293,-7.409017105567545e-05,-0.0018189891077354386,0.0018451549673675488,-0.3188143318366034
pseudo_script_sample,ornamental_pseudo_script,25,-0.00035708352240046426,-4.077788601722178e-05,-0.0016982242104535278,0.0017983211548276978,-0.33622020086460763
pseudo_script_sample,ornamental_pseudo_script,26,-0.00026024890088813257,-3.4617240009181363e-05,-0.0018169486973196869,0.00178741006211032,-0.2402742566112889
pseudo_script_sample,ornamental_pseudo_script,27,0.0009143161888281459,-6.120740743092834e-05,-0.0018638274843088692,0.0017166249220185864,1.0708393861659529
pseudo_script_sample,ornamental_pseudo_script,28,-0.0012520878605778302,-2.9211010455668722e-05,-0.0018867575928190328,0.0017416372915034228,-1.262496147776968
pseudo_script_sample,ornamental_pseudo_script,29,0.0006290210792494477,-1.5206350786336093e-05,-0.001933638338523877,0.0018864007001195698,0.654115035350453
pseudo_script_sample,ornamental_pseudo_script,30,-0.0003997954686980332,-5.37424904689144e-05,-0.001776942021041547,0.0016958623283464952,-0.38487565552687925
pseudo_script_sample,ornamental_pseudo_script,31,-0.00014727625990157422,-4.0965260560203166e-05,-0.001967526544315673,0.001840628655971746,-0.11163946052224272
pseudo_script_sample,ornamental_pseudo_script,32,-0.0007450096732738998,6.960292236750758e-06,-0.0018946551992367194,0.0018776191828288186,-0.7917495683483289
pseudo_script_sample,ornamental_pseudo_script,33,0.00030987783156238846,-5.373185910739691e-05,-0.0019654895205087897,0.001603244536950224,0.405824394481116
pseudo_script_sample,ornamental_pseudo_script,34,-0.0003237917068456969,-5.4277204199031926e-05,-0.0017728587950591318,0.0017001119122293101,-0.2885210063347795
pseudo_script_sample,ornamental_pseudo_script,35,2.454774458975073e-05,-2.0242138166131873e-05,-0.0018077656408786724,0.0017490779897365444,0.04799420310791276
pseudo_script_sample,ornamental_pseudo_script,36,0.0007681051203234229,4.8883563437212284e-05,-0.0019025535623112821,0.0018818775754132627,0.7419303859166482
pseudo_script_sample,ornamental_pseudo_script,37,-4.5224567084362066e-05,2.175228293781483e-05,-0.0019614151801455593,0.001954799385298328,-0.06721133311242007
pseudo_script_sample,ornamental_pseudo_script,38,0.0005666101008292429,2.0579058169561647e-05,-0.0019364438645351617,0.0021594626242429915,0.5545858762870179
pseudo_script_sample,ornamental_pseudo_script,39,-0.0006419652619248789,6.916807220689884e-05,-0.0016719423868515049,0.0019689069849821994,-0.7742734643655033
pseudo_script_sample,ornamental_pseudo_script,40,-0.00018581916677355703,5.850391457167831e-05,-0.0018745228172478146,0.001981949349083509,-0.2516753552152873
pseudo_script_sample,ornamental_pseudo_script,41,0.0004859196260505738,1.6011248303422382e-05,-0.001705828382812219,0.0017554567240804092,0.5108103063810748
pseudo_script_sample,ornamental_pseudo_script,42,-0.0002196699702600169,-5.9388991986111074e-05,-0.0018485295290306958,0.0017804737526422448,-0.17357602994013224
pseudo_script_sample,ornamental_pseudo_script,43,-0.0015840143266006995,-2.942292372858729e-05,-0.001955302937621986,0.0016138585489697266,-1.6109226015348224
pseudo_script_sample,ornamental_pseudo_script,44,0.0011238550777936257,2.761232399686727e-05,-0.0018105578000868622,0.0019023727800884793,1.1208507573022477
pseudo_script_sample,ornamental_pseudo_script,45,-0.0011388062847353247,-4.108317685542321e-05,-0.0019053559727256336,0.0017597097229780923,-1.1633682326511747
pseudo_script_sample,ornamental_pseudo_script,46,-0.0004790161599331627,4.179471562080778e-05,-0.0019043365575855675,0.001856592895043488,-0.5324408219398012
pseudo_script_sample,ornamental_pseudo_script,47,0.0012467984660637643,7.3679851635528e-05,-0.001615854098944769,0.0019295231363796184,1.3221611655005978
pseudo_script_sample,ornamental_pseudo_script,48,-0.0006446318817169561,9.191109451916521e-05,-0.0016507644995781834,0.001990477355538714,-0.7878420684017686
pseudo_script_sample,ornamental_pseudo_script,49,0.00029067986375402866,-2.239283019831291e-05,-0.001949189816555466,0.0019795655585328614,0.31241890530487715
pseudo_script_sample,ornamental_pseudo_script,50,0.0005073306435959268,-6.465148514420479e-05,-0.002127841720632781,0.0017410704323030102,0.5936398837726711
pseudo_script_sample,ornamental_pseudo_script,51,-0.0009649395407885647,4.78555952887618e-06,-0.0018153917178263257,0.0017900463848268267,-1.0081237129644882
pseudo_script_sample,ornamental_pseudo_script,52,0.0005333841066945122,-9.029827555836284e-05,-0.0019221762401982895,0.001683305049629713,0.6841918516307773
pseudo_script_sample,ornamental_pseudo_script,53,0.0015765611572332305,-3.0622341203562047e-05,-0.001885221481148211,0.0019598727296492036,1.598657587520915
pseudo_script_sample,ornamental_pseudo_script,54,-0.0015607787137907614,-1.1582479872062692e-05,-0.0017644154258963513,0.0018890667618806367,-1.652234386636057
pseudo_script_sample,ornamental_pseudo_script,55,-0.00032594137898041275,3.5548061730667696e-05,-0.0019310970431434815,0.0018062803241616215,-0.3877570809408954
pseudo_script_sample,ornamental_pseudo_script,56,-0.0019420567313445936,4.5006038181064215e-05,-0.0017144573063326007,0.0018432810741178252,-2.0849117664496215
pseudo_script_sample,ornamental_pseudo_script,57,-0.00059938283408556,-8.67389356200642e-05,-0.0020009329245274377,0.0017005968015114253,-0.5170029201662052
pseudo_script_sample,ornamental_pseudo_script,58,-0.0011134534042575445,7.323650206509564e-05,-0.0019759560995784575,0.001725617967840487,-1.242643845803975
pseudo_script_sample,ornamental_pseudo_script,59,-0.00020199392592683274,-5.638495579132607e-05,-0.0018192058525652866,0.001918350600110294,-0.14296084328320321
pseudo_script_sample,ornamental_pseudo_script,60,-0.0005603386677437427,-1.811695132223779e-05,-0.0018181852344215793,0.0017157646433876017,-0.5882442574990091
mnemonic_sample,mnemonic_notation,1,-0.04024663811878054,-0.00011331340093786858,-0.004406197005659154,0.004123138740011564,-18.9934980888592
mnemonic_sample,mnemonic_notation,2,-0.013706665931538187,1.4685093793535814e-05,-0.003970322660816143,0.004559747992294319,-6.106272335523063
mnemonic_sample,mnemonic_notation,3,-0.007067333128666829,-2.898758795162548e-05,-0.004913089268261832,0.004479413963103959,-3.023075896774282
mnemonic_sample,mnemonic_notation,4,-0.0037877660388594414,-4.336755557781773e-05,-0.004391006300838073,0.0046575976288413395,-1.627444129113788
mnemonic_sample,mnemonic_notation,5,-0.0007661874749350442,-7.30477696864072e-05,-0.004385940986957798,0.003973965933666168,-0.31489945171947037
mnemonic_sample,mnemonic_notation,6,0.0032902163912758436,-0.0001408730760573845,-0.0046394509074657725,0.0042383287856905955,1.5425494124779793
mnemonic_sample,mnemonic_notation,7,-0.002996616290420147,-0.0003134424260981091,-0.0046344061361231065,0.00389934095464492,-1.2411854022375701
mnemonic_sample,mnemonic_notation,8,-0.002905222563957803,-0.00016901566740608163,-0.0040259122191302135,0.004163742953283575,-1.2605540422588442
mnemonic_sample,mnemonic_notation,9,-0.003417313380348036,-0.00012026191039373497,-0.00436567099738399,0.003910904569475224,-1.5659488411718745
mnemonic_sample,mnemonic_notation,10,0.004175353159561704,-1.2222284480368825e-05,-0.004101936028229301,0.00400290963481606,1.8437762856546842
mnemonic_sample,mnemonic_notation,11,-0.0035794679841467322,7.018278760457767e-05,-0.0042693015617961405,0.004870993342058302,-1.6088509286005237
mnemonic_sample,mnemonic_notation,12,-0.004091749428155919,1.289872638012255e-05,-0.004091749428155919,0.0044456772707057585,-1.7885317512945926
mnemonic_sample,mnemonic_notation,13,0.0032440912008932787,-5.625377538960594e-05,-0.004604119234639277,0.004106531908094638,1.4406348198705428
mnemonic_sample,mnemonic_notation,14,0.0020422978538564007,-0.00014460916701646264,-0.004512816860651095,0.004371088607694598,0.9926892542201257
mnemonic_sample,mnemonic_notation,15,-0.002696319748049271,-0.0002487220597891188,-0.004939052431565186,0.0037731014544004765,-1.1379040778384548
mnemonic_sample,mnemonic_notation,16,0.002053548050734849,-3.194194236384066e-05,-0.0044164312453313995,0.003951408644247617,0.9813368159502035
mnemonic_sample,mnemonic_notation,17,7.487644270312566e-05,-8.83967865264453e-05,-0.004583910547202828,0.0037846512679986094,0.07556899434221678
mnemonic_sample,mnemonic_notation,18,-0.00302579321047234,-0.0002471046858821755,-0.004406293641878722,0.004308115331374082,-1.229351922061004
mnemonic_sample,mnemonic_notation,19,0.009836415612553218,2.128919957538982e-05,-0.004401223528011124,0.0038824937901354023,4.44299957387269
mnemonic_sample,mnemonic_notation,20,0.002076060094678367,-0.0002453068366298923,-0.005000225718231548,0.004060871969031141,1.0431431548188599
mnemonic_sample,mnemonic_notation,21,0.0069146930370576065,-0.00027655577626767714,-0.004218473442617894,0.0040666737050475965,3.405702027342574
mnemonic_sample,mnemonic_notation,22,0.0026051883362368383,-0.00015482374731227034,-0.004386007935125162,0.005021898158436053,1.1832463000401283
mnemonic_sample,mnemonic_notation,23,0.003474050574613183,5.4326793862205846e-05,-0.003690386197074347,0.004164598697185468,1.6471906678011976
mnemonic_sample,mnemonic_notation,24,0.00952262083478482,-5.092888897209413e-05,-0.0048074896624527574,0.0044293887905859225,3.9186366197999773
mnemonic_sample,mnemonic_notation,25,0.005298558542122148,-0.00013181355491661276,-0.004802451558887949,0.00408989066678761,2.3682229184905066
mnemonic_sample,mnemonic_notation,26,-0.0016028002558578364,-0.0002696971648545597,-0.004452049090256059,0.004095697412938554,-0.6101421339638307
mnemonic_sample,mnemonic_notation,27,0.0004748753371822956,8.911417666074619e-05,-0.00410158610828875,0.004533246807694333,0.16679795421738505
mnemonic_sample,mnemonic_notation,28,0.00022130355122294831,-4.424049022783112e-05,-0.003923774168984304,0.004107313913917235,0.1217275652777925
mnemonic_sample,mnemonic_notation,29,0.006099478276743703,-0.00012105026630837543,-0.004436837467275655,0.004026760425461212,2.9562803816827787
mnemonic_sample,mnemonic_notation,30,0.0005777356028389136,6.825255628687202e-06,-0.0039999116592098,0.0042053051312548745,0.2596677539903567
mnemonic_sample,mnemonic_notation,31,0.001965292100969393,-9.029224730737205e-05,-0.004513070169048741,0.0041247461909754285,0.94452858891139
mnemonic_sample,mnemonic_notation,32,0.006290199593657245,-0.000160215057344837,-0.004594389210765708,0.004476101459586754,2.948921967918715
mnemonic_sample,mnemonic_notation,33,-0.0007016402298548746,-3.468558622636923e-05,-0.004416543037630255,0.004568338171872965,-0.28300098180978445
mnemonic_sample,mnemonic_notation,34,0.007598209623525434,-0.00015321598559846298,-0.004584268344333543,0.004228588057947402,3.3522818429654024
mnemonic_sample,mnemonic_notation,35,0.0017285787631501764,-5.531478217082839e-05,-0.0041471665060107965,0.004148003285745869,0.8006261514369792
mnemonic_sample,mnemonic_notation,36,-0.0006854471250267308,-3.257813090298819e-05,-0.0041420665512278965,0.004585897499930061,-0.2938421902611166
mnemonic_sample,mnemonic_notation,37,0.0031225624157328047,-0.00021660446699125138,-0.004655503438558098,0.004418906724781277,1.4500691288861391
mnemonic_sample,mnemonic_notation,38,-6.963409198808279e-05,-8.151827522058405e-05,-0.0049961682320053685,0.004338317506974734,0.00502207044012147
mnemonic_sample,mnemonic_notation,39,0.006850851188430415,-0.00026514846581800894,-0.0045589508687914684,0.0040848385684978394,3.265674472936282
mnemonic_sample,mnemonic_notation,40,0.0027939714075211897,-0.00025128274185640814,-0.004208103281275494,0.0040042065389181425,1.3530432950191558
mnemonic_sample,mnemonic_notation,41,0.00582552304707,-6.364441208103366e-05,-0.004116553550146215,0.004355824767481531,2.6929523644252464
mnemonic_sample,mnemonic_notation,42,0.004015821280365928,-0.00017923318963234487,-0.004284368932326463,0.004015821280365928,1.902092398382429
mnemonic_sample,mnemonic_notation,43,0.0019464031795906611,-0.00023539535045690425,-0.004192809963513552,0.004108097948289313,1.0371165909584725
mnemonic_sample,mnemonic_notation,44,0.00428686584358523,-5.37602373556279e-05,-0.0042741856956745455,0.003768014235145223,2.015892789856166
mnemonic_sample,mnemonic_notation,45,0.0025630442323335834,-0.00040915156460493476,-0.0042690927563371825,0.004033250926098159,1.3538873338573654
mnemonic_sample,mnemonic_notation,46,-0.0018422725910978363,-4.911396802225002e-05,-0.0045234696158340595,0.00421204327120972,-0.7668831366819894
mnemonic_sample,mnemonic_notation,47,0.00023897657166165043,-2.419270435253326e-05,-0.004691392773550698,0.004390866546577318,0.11418898078759351
